44|2|1|1|3|Morning Star|0|19|1|1|1|0|13|22|15|0|0|25|0|100|0|0|0|0|0|1|0|1|1|0|1|Warrior|-|
45|2|2|1|3|Flail|0|0|1|1|1|0|22|32|15|0|0|32|0|80|50|0|0|0|0|1|0|1|1|0|1|-|-|
46|2|3|2|3|Great Hammer|0|19|1|1|1|0|45|56|15|0|0|50|0|150|0|0|0|0|0|1|0|1|0|0|1|-|-|
47|2|4|2|3|Crystal Morning Star|0|19|1|1|1|0|78|107|30|0|0|72|0|130|0|0|0|0|1|1|1|1|0|0|1|-|-|
48|2|5|2|4|Crystal Sword|0|23|1|1|1|0|89|120|40|0|0|76|0|130|70|0|0|0|1|1|1|1|0|0|0|-|-|
49|2|6|2|4|Chaos Dragon Axe|0|23|1|1|1|0|102|130|35|0|0|80|0|140|50|0|0|0|0|1|0|1|0|0|0|-|-|
50|2|7|1|3|Elemental Mace|0|0|1|1|1|0|62|80|50|0|0|50|0|15|42|0|0|0|0|0|2|0|0|0|0|-|-|
51|2|8|1|3|Battle Scepter|0|66|1|1|1|0|41|52|45|0|0|40|0|80|17|0|0|0|0|0|0|0|1|0|0|-|-|
52|2|9|1|3|Master Scepter|0|66|1|1|1|0|57|68|45|0|0|45|0|87|18|0|0|0|0|0|0|0|1|0|0|-|-|
53|2|10|1|4|Great Scepter|0|66|1|1|1|0|74|85|45|0|0|65|0|100|21|0|0|0|0|0|0|0|1|0|0|-|-|
54|2|11|1|4|Lord Scepter|0|66|1|1|1|0|91|102|40|0|0|72|0|105|23|0|0|0|0|0|0|0|1|0|0|-|-|
55|2|12|1|4|Great Lord Scepter|0|66|1|1|1|0|108|120|40|0|0|84|0|90|20|0|0|0|0|0|0|0|1|0|0|-|-|
56|2|13|1|4|Divine Scepter of Archangel|0|66|1|1|1|0|200|223|45|0|0|90|0|75|16|0|0|0|0|0|0|0|1|0|0|-|-|
57|2|14|1|4|Soleil Scepter|0|66|1|1|1|0|130|153|40|0|0|95|380|80|15|0|0|0|0|0|0|0|1|0|0|-|-|
58|2|15|1|4|Shining Scepter|0|66|1|1|1|0|99|111|40|0|0|78|0|108|22|0|0|0|0|0|0|0|1|0|0|-|-|
59|2|16|1|3|Frost Mace|0|0|1|1|1|0|106|146|50|0|0|80|380|27|19|0|0|0|0|0|2|0|0|0|0|-|-|
60|2|17|1|4|Absolute Scepter|0|66|1|1|1|0|114|132|40|0|0|90|380|119|24|0|0|0|0|0|0|0|1|0|0|-|-|
61|2|18|1|4|Striker Scepter|0|66|1|1|1|0|112|124|40|0|0|86|0|87|20|0|0|0|0|0|0|0|1|0|0|-|-|
62|3|0|2|4|Light Spear|0|22|1|1|1|0|50|63|25|0|0|56|0|60|70|0|0|0|0|1|1|1|0|0|0|-|-|
63|3|1|2|4|Spear|0|0|1|1|1|0|30|41|30|0|0|42|0|70|50|0|0|0|0|1|1|1|0|0|0|-|-|
64|3|2|2|4|Dragon Lance|0|0|1|1|1|0|21|33|30|0|0|34|0|70|50|0|0|0|0|1|1|1|0|0|0|-|-|
65|3|3|2|4|Giant Trident|0|0|1|1|1|0|35|43|25|0|0|44|0|90|30|0|0|0|0|1|1|1|0|0|0|-|-|
66|3|4|2|4|Serpent Spear|0|20|1|1|1|0|58|80|20|0|0|58|0|90|30|0|0|0|0|1|1|1|0|0|0|-|-|
67|3|5|2|4|Double Poleaxe|0|0|1|1|1|0|19|31|30|0|0|38|0|70|50|0|0|0|0|1|1|1|0|0|0|-|-|
68|3|6|2|4|Halberd|0|0|1|1|1|0|25|35|30|0|0|40|0|70|50|0|0|0|0|1|1|1|0|0|0|-|-|
69|3|7|2|4|Berdysh|0|22|1|1|1|0|42|54|30|0|0|54|0|80|50|0|0|0|0|1|1|1|0|0|0|-|-|
70|3|8|2|4|Great Scythe|0|22|1|1|1|0|71|92|25|0|0|68|0|90|50|0|0|0|0|1|1|1|0|0|0|-|-|
71|3|9|2|4|Bill of Balrog|0|22|1|1|1|0|76|102|25|0|0|74|0|80|50|0|0|0|0|1|1|1|0|0|0|-|-|
72|3|10|2|4|Dragon Spear|0|22|1|1|1|0|112|140|35|0|0|85|0|170|60|0|0|0|0|2|0|0|0|0|0|-|-|
73|3|11|2|4|Brova|0|22|1|1|1|0|190|226|40|0|0|90|0|152|25|0|0|0|0|2|0|1|0|0|0|-|-|
74|4|0|2|3|Short Bow|0|24|1|1|1|0|3|5|30|0|0|20|0|20|80|0|0|0|0|0|1|0|0|0|0|-|-|
75|4|1|2|3|Bow|0|24|1|1|1|0|9|13|30|0|0|24|0|30|90|0|0|0|0|0|1|0|0|0|0|-|-|
76|4|2|2|3|Elven Bow|0|24|1|1|1|0|17|24|30|0|0|28|0|30|90|0|0|0|0|0|1|0|0|0|0|-|-|
77|4|3|2|3|Battle Bow|0|24|1|1|1|0|28|37|30|0|0|36|0|30|90|0|0|0|0|0|1|0|0|0|0|-|-|
78|4|4|2|4|Tiger Bow|0|24|1|1|1|0|42|52|30|0|0|43|0|30|100|0|0|0|0|0|1|0|0|0|0|-|-|
79|4|5|2|4|Silver Bow|0|24|1|1|1|0|59|71|40|0|0|48|0|30|100|0|0|0|0|0|1|0|0|0|0|Gywen|-|
80|4|6|2|4|Chaos Nature Bow|0|24|1|1|1|0|88|106|35|0|0|68|0|40|150|0|0|0|0|0|1|0|0|0|0|-|-|
81|4|7|1|1|Bolt|-1|0|0|0|0|0|0|0|0|0|0|255|0|0|0|0|0|0|0|0|1|0|0|0|0|-|-|
82|4|8|2|2|Crossbow|0|24|1|1|1|0|5|8|40|0|0|22|0|20|90|0|0|0|0|0|1|0|0|0|0|-|-|
83|4|9|2|2|Golden Crossbow|0|24|1|1|1|0|13|19|40|0|0|26|0|30|90|0|0|0|0|0|1|0|0|0|0|Gaia|-|
84|4|10|2|2|Arquebus|0|24|1|1|1|0|22|30|40|0|0|31|0|30|90|0|0|0|0|0|1|0|0|0|0|-|-|
85|4|11|2|3|Light Crossbow|0|24|1|1|1|0|35|44|40|0|0|40|0|30|90|0|0|0|0|0|1|0|0|0|0|-|-|
86|4|12|2|3|Serpent Crossbow|0|24|1|1|1|0|50|61|40|0|0|45|0|30|100|0|0|0|0|0|1|0|0|0|0|-|-|
87|4|13|2|3|Bluewing Crossbow|0|24|1|1|1|0|68|82|40|0|0|56|0|40|110|0|0|0|0|0|1|0|0|0|0|-|-|
88|4|14|2|3|Aquagold Crossbow|0|24|1|1|1|0|78|92|30|0|0|60|0|50|130|0|0|0|0|0|1|0|0|0|0|-|-|
89|4|15|1|1|Arrow|-1|0|0|0|0|0|0|0|0|0|0|255|0|0|0|0|0|0|0|0|1|0|0|0|0|-|-|
90|4|16|2|4|Saint Crossbow|0|24|1|1|1|0|102|127|35|0|0|72|0|50|160|0|0|0|0|0|1|0|0|0|0|-|-|
91|4|17|2|4|Celestial Bow|0|24|1|1|1|0|127|155|35|0|0|76|0|54|198|0|0|0|0|0|2|0|0|0|0|-|-|
92|4|18|2|3|Divine Crossbow of Archangel|0|24|1|1|1|0|224|246|45|0|0|200|0|40|110|0|0|0|0|0|1|0|0|0|0|-|-|
93|4|19|2|3|Great Reign Crossbow|0|24|1|1|1|0|150|172|40|0|0|80|0|61|285|0|0|0|0|0|2|0|0|0|0|-|-|
94|4|20|2|4|Arrow Viper Bow|0|24|1|1|1|0|166|190|45|0|0|86|0|52|245|0|0|0|0|0|2|0|0|0|0|-|-|
95|4|21|2|4|Sylph Wind Bow|0|24|1|1|1|0|177|200|45|0|0|93|380|46|210|0|0|0|0|0|2|0|0|0|0|-|-|
96|4|22|2|4|Albatross Bow|0|24|1|1|1|0|155|177|45|0|0|70|0|60|265|0|0|0|0|0|2|0|0|0|0|-|-|
97|4|23|2|4|Dark Stinger|0|24|1|1|1|0|162|184|45|0|0|80|380|32|209|0|0|0|0|0|2|0|0|0|0|-|-|
98|4|24|2|4|Aileen Bow|0|24|1|1|1|0|170|194|45|0|0|88|0|49|226|0|0|0|0|0|2|0|0|0|0|-|-|
99|5|0|1|3|Skull Staff|0|0|1|1|1|0|3|4|20|0|0|0|0|40|0|0|0|0|1|0|0|1|0|1|0|Apollo|-|
100|5|1|2|3|Angelic Staff|0|0|1|1|1|0|10|12|25|0|0|0|0|50|0|0|0|0|1|0|0|1|0|0|0|-|-|
101|5|2|2|3|Serpent Staff|0|0|1|1|1|0|17|18|25|0|0|0|0|50|0|0|0|0|1|0|0|1|0|0|0|-|-|
102|5|3|2|4|Thunder Staff|0|0|1|1|1|0|23|25|25|0|0|0|0|40|10|0|0|0|1|0|0|1|0|0|0|-|-|
103|5|4|2|4|Gorgon Staff|0|0|1|1|1|0|29|32|25|0|0|0|0|50|0|0|0|0|1|0|0|1|0|0|0|-|-|
104|5|5|1|4|Legendary Staff|0|0|1|1|1|0|29|31|25|0|0|0|0|50|0|0|0|0|1|0|0|1|0|0|0|-|-|
105|5|6|1|4|Staff of Resurrection|0|0|1|1|1|0|35|39|25|0|0|0|0|60|10|0|0|0|1|0|0|1|0|0|0|-|-|
106|5|7|2|4|Chaos Lighting Staff|0|0|1|1|1|0|47|48|30|0|0|0|0|60|10|0|0|0|1|0|0|1|0|0|0|-|-|
107|5|8|2|4|Staff of Destruction|0|0|1|1|1|0|50|54|30|0|0|0|0|60|10|0|0|0|1|0|0|1|0|0|0|-|-|
108|5|9|1|4|Dragon Soul Staff|0|0|1|1|1|0|46|48|30|0|0|0|0|52|16|0|0|0|2|0|0|0|0|0|0|-|-|
109|5|10|1|4|Divine Staff of Archangel|0|0|1|1|1|0|153|165|30|0|0|0|0|36|4|0|0|0|1|0|0|1|0|0|0|-|-|
110|5|11|1|4|Staff of Kundun|0|0|1|1|1|0|55|61|30|0|0|0|0|45|16|0|0|0|2|0|0|1|0|0|0|-|-|
111|5|12|1|4|Grand Viper Staff|0|0|1|1|1|0|66|74|30|0|0|0|380|39|13|0|0|0|2|0|0|0|0|0|0|-|-|
112|5|13|1|4|Platina Staff|0|0|1|1|1|0|51|53|30|0|0|0|0|50|16|0|0|0|2|0|0|0|0|0|0|-|-|
113|5|14|1|4|Mystery Stick|0|0|1|1|1|0|17|18|25|0|0|0|0|34|14|0|0|0|0|0|0|0|0|1|0|-|-|
114|5|15|1|4|Violent Wind Stick|0|0|1|1|1|0|23|25|25|0|0|0|0|33|17|0|0|0|0|0|0|0|0|1|0|-|-|
115|5|16|1|4|Red Wing Stick|0|0|1|1|1|0|29|31|25|0|0|0|0|36|14|0|0|0|0|0|0|0|0|1|0|-|-|
116|5|17|1|4|Ancient Stick|0|0|1|1|1|0|38|40|25|0|0|0|0|50|19|0|0|0|0|0|0|0|0|1|0|-|-|
117|5|18|1|4|Demonic Stick|0|0|1|1|1|0|46|48|30|0|0|0|0|54|15|0|0|0|0|0|0|0|0|2|0|-|-|
118|5|19|1|4|Storm Blitz Stick|0|0|1|1|1|0|51|53|30|0|0|0|380|64|15|0|0|0|0|0|0|0|0|2|0|-|-|
119|5|20|1|4|Dimension Slayer Stick|0|0|1|1|1|0|74|76|30|0|0|0|0|82|28|0|0|0|0|0|0|0|0|2|0|-|-|
120|5|21|1|2|Book of Samut|0|223|1|1|1|0|0|0|25|0|0|0|0|0|20|135|0|0|0|0|0|0|0|1|0|-|-|
121|5|22|1|2|Book of Neil|0|224|1|1|1|0|0|0|25|0|0|0|0|0|25|168|0|0|0|0|0|0|0|1|0|-|-|
122|5|23|1|2|Book of Lagle|0|225|1|1|1|0|0|0|25|0|0|0|0|0|30|201|0|0|0|0|0|0|0|1|0|-|-|
123|5|30|1|4|Deadly Staff|0|0|1|1|1|0|57|59|30|0|0|0|380|47|18|0|0|0|0|0|0|1|0|0|0|-|-|
124|5|31|1|4|Inberial Staff|0|0|1|1|1|0|57|61|30|0|0|0|380|48|14|0|0|0|2|0|0|0|0|0|0|-|-|
125|5|32|1|4|Merlin Staff|0|0|1|1|1|0|70|80|30|0|0|0|0|53|15|0|0|0|2|0|0|0|0|2|0|-|-|
126|5|33|1|4|Chromatic Staff|0|0|1|1|1|0|55|57|30|0|0|0|0|50|12|0|0|0|2|0|0|1|0|0|0|-|-|
127|5|34|1|4|Raven Stick|0|0|1|1|1|0|70|78|30|0|0|0|0|50|14|0|0|0|0|0|0|0|0|2|0|-|-|
128|6|0|2|2|Small Shield|1|0|1|1|1|0|0|0|0|1|3|22|0|70|0|0|0|0|1|1|1|1|1|0|0|Anonymous|-|
129|6|1|2|2|Horn Shield|1|0|1|1|1|0|0|0|0|3|9|28|0|100|0|0|0|0|0|1|0|1|1|0|0|-|-|
130|6|2|2|2|Kite Shield|1|0|1|1|1|0|0|0|0|4|12|32|0|110|0|0|0|0|0|1|0|1|1|0|0|-|-|
131|6|3|2|2|Elven Shield|1|0|1|1|1|0|0|0|0|8|21|36|0|30|100|0|0|0|0|0|1|0|0|0|0|-|-|
132|6|4|2|2|Buckler|1|18|1|1|1|0|0|0|0|2|6|24|0|80|0|0|0|0|1|1|1|1|1|0|0|-|-|
133|6|5|2|2|Dragon Slayer Shield|1|18|1|1|1|0|0|0|0|10|36|44|0|100|40|0|0|0|0|1|0|1|1|0|0|-|-|
134|6|6|2|2|Skull Shield|1|18|1|1|1|0|0|0|0|5|15|34|0|110|0|0|0|0|1|1|1|1|1|0|0|Heras|-|
135|6|7|2|2|Spiked Shield|1|18|1|1|1|0|0|0|0|9|30|40|0|130|0|0|0|0|0|1|0|1|1|0|0|-|-|
136|6|8|2|2|Tower Shield|1|18|1|1|1|0|0|0|0|11|40|46|0|130|0|0|0|0|0|1|1|1|1|0|0|-|-|
137|6|9|2|2|Plate Shield|1|18|1|1|1|0|0|0|0|8|25|38|0|120|0|0|0|0|0|1|0|1|1|0|0|Eplete|-|
138|6|10|2|2|Large Round Shield|1|18|1|1|1|0|0|0|0|6|18|35|0|120|0|0|0|0|0|1|0|1|1|0|0|-|-|
139|6|11|2|2|Serpent Shield|1|18|1|1|1|0|0|0|0|12|45|48|0|130|0|0|0|0|0|1|1|1|1|0|0|-|-|
140|6|12|2|2|Bronze Shield|1|18|1|1|1|0|0|0|0|13|54|52|0|140|0|0|0|0|0|1|0|1|0|0|0|-|-|
141|6|13|2|2|Dragon Shield|1|18|1|1|1|0|0|0|0|14|60|60|0|120|40|0|0|0|0|1|0|1|0|0|0|-|-|
142|6|14|2|3|Legendary Shield|1|0|1|1|1|0|0|0|0|7|48|50|0|90|25|0|0|0|1|0|1|1|0|0|0|-|-|
143|6|15|2|3|Grand Soul Shield|1|0|1|1|1|0|0|0|0|12|55|55|0|70|23|0|0|0|2|0|0|0|0|0|0|-|-|
144|6|16|2|2|Elemental Shield|1|0|1|1|1|0|0|0|0|11|28|51|0|30|60|30|0|0|0|0|2|0|0|0|0|-|-|
145|6|17|2|2|Crimson Glory|1|18|1|1|1|0|0|0|0|19|90|51|380|95|48|0|0|0|0|2|0|0|0|0|0|-|-|
146|6|18|2|2|Salamander Shield|1|18|1|1|1|0|0|0|0|20|96|51|380|80|61|0|0|0|0|0|0|1|0|0|0|-|-|
147|6|19|2|2|Frost Barrier|1|0|1|1|1|0|0|0|0|14|58|51|380|26|53|26|0|0|0|0|2|0|0|0|0|-|-|
148|6|20|2|2|Guardian Shield|1|18|1|1|1|0|0|0|0|12|30|51|380|54|18|0|0|0|2|0|0|0|0|0|0|-|-|
149|6|21|2|2|Cross Shield|1|18|1|1|1|0|0|0|0|16|75|65|0|140|55|0|0|0|0|0|0|0|1|0|0|-|-|
150|7|0|2|2|Bronze Helm|1|0|1|1|1|0|0|0|0|9|0|34|0|80|20|0|0|0|0|1|0|0|1|0|0|Mist|-|
151|7|1|2|2|Dragon Helm|1|0|1|1|1|0|0|0|0|24|0|68|0|120|30|0|0|0|0|1|0|0|0|0|0|Hyon|Vicious|
152|7|2|2|2|Pad Helm|1|0|1|1|1|0|0|0|0|4|0|28|0|20|0|0|0|0|1|0|0|0|0|0|0|Apollo|Barnake|
153|7|3|2|2|Legendary Helm|1|0|1|1|1|0|0|0|0|18|0|42|0|30|0|0|0|0|1|0|0|0|0|0|0|Anubis|Enis|
154|7|4|2|2|Bone Helm|1|0|1|1|1|0|0|0|0|9|0|30|0|30|0|0|0|0|1|0|0|0|0|0|0|Sylion|-|
155|7|5|2|2|Leather Helm|1|0|1|1|1|0|0|0|0|5|0|30|0|80|0|0|0|0|0|1|0|0|1|0|1|Warrior|Anonymous|
156|7|6|2|2|Scale Helm|1|0|1|1|1|0|0|0|0|12|0|40|0|110|0|0|0|0|0|1|0|0|1|0|1|Eplete|Berserker|
157|7|7|2|2|Sphinx Mask|1|0|1|1|1|0|0|0|0|13|0|36|0|30|0|0|0|0|1|0|0|0|0|0|0|Heras|-|
158|7|8|2|2|Brass Helm|1|0|1|1|1|0|0|0|0|17|0|44|0|100|30|0|0|0|0|1|0|0|0|0|1|Cloud|-|
159|7|9|2|2|Plate Helm|1|0|1|1|1|0|0|0|0|20|0|50|0|130|0|0|0|0|0|1|0|0|0|0|1|Rave|-|
160|7|10|2|2|Vine Helm|1|0|1|1|1|0|0|0|0|4|0|22|0|30|60|0|0|0|0|0|1|0|0|0|0|Ceto|Drake|
161|7|11|2|2|Silk Helm|1|0|1|1|1|0|0|0|0|8|0|26|0|30|70|0|0|0|0|0|1|0|0|0|0|Gaia|-|
162|7|12|2|2|Wind Helm|1|0|1|1|1|0|0|0|0|12|0|32|0|30|80|0|0|0|0|0|1|0|0|0|0|Odin|-|
163|7|13|2|2|Spirit Helm|1|0|1|1|1|0|0|0|0|16|0|38|0|40|80|0|0|0|0|0|1|0|0|0|0|Karis|-|
164|7|14|2|2|Guardian Helm|1|0|1|1|1|0|0|0|0|23|0|45|0|40|80|0|0|0|0|0|1|0|0|0|0|-|Aruan|
165|7|16|2|2|Black Dragon Helm|1|0|1|1|1|0|0|0|0|30|0|74|0|170|60|0|0|0|0|1|0|0|0|0|0|-|-|
166|7|17|2|2|Dark Phoenix Helm|1|0|1|1|1|0|0|0|0|43|0|80|0|205|62|0|0|0|0|2|0|0|0|0|0|-|-|
167|7|18|2|2|Grand Soul Helm|1|0|1|1|1|0|0|0|0|27|0|67|0|59|20|0|0|0|2|0|0|0|0|0|0|-|-|
168|7|19|2|2|Divine Helm|1|0|1|1|1|0|0|0|0|37|0|74|0|50|110|0|0|0|0|0|2|0|0|0|0|-|-|
169|7|21|2|2|Great Dragon Helm|1|0|1|1|1|0|0|0|0|53|0|86|0|200|58|0|0|0|0|2|0|0|0|0|0|-|-|
170|7|22|2|2|Dark Soul Helm|1|0|1|1|1|0|0|0|0|36|0|75|0|55|18|0|0|0|2|0|0|0|0|0|0|-|-|
171|7|24|2|2|Red Spirit Helm|1|0|1|1|1|0|0|0|0|46|0|80|0|52|115|0|0|0|0|0|2|0|0|0|0|-|-|
172|7|25|2|2|Light Plate Mask|1|0|1|1|1|0|0|0|0|20|0|42|0|70|20|0|0|0|0|0|0|0|1|0|0|-|-|
173|7|26|2|2|Adamantine Mask|1|0|1|1|1|0|0|0|0|24|0|56|0|77|21|0|0|0|0|0|0|0|1|0|0|Agnis|-|
174|7|27|2|2|Dark Steel Mask|1|0|1|1|1|0|0|0|0|26|0|70|0|84|22|0|0|0|0|0|0|0|1|0|0|-|-|
175|7|28|2|2|Dark Master Mask|1|0|1|1|1|0|0|0|0|34|0|78|0|80|21|0|0|0|0|0|0|0|1|0|0|-|-|
176|7|29|2|2|Dragon Knight Helm|1|0|1|1|1|0|0|0|0|66|0|90|380|170|60|0|0|0|0|2|0|0|0|0|0|-|-|
177|7|30|2|2|Venom Mist Helm|1|0|1|1|1|0|0|0|0|48|0|86|380|44|15|0|0|0|2|0|0|0|0|0|0|-|-|
178|7|31|2|2|Sylphid Ray Helm|1|0|1|1|1|0|0|0|0|57|0|86|380|38|80|0|0|0|0|0|2|0|0|0|0|-|-|
179|7|33|2|2|Sunlight Mask|1|0|1|1|1|0|0|0|0|46|0|82|380|62|16|0|0|0|0|0|0|0|1|0|0|-|-|
180|7|34|2|2|Ashcrow Helm|1|0|1|1|1|0|0|0|0|27|0|72|0|160|50|0|0|0|0|1|0|0|0|0|0|-|-|
181|7|35|2|2|Eclipse Helm|1|0|1|1|1|0|0|0|0|22|0|54|0|53|12|0|0|0|1|0|0|0|0|0|0|-|-|
182|7|36|2|2|Iris Helm|1|0|1|1|1|0|0|0|0|30|0|59|0|50|70|0|0|0|0|0|1|0|0|0|0|-|-|
183|7|38|2|2|Glorious Mask|1|0|1|1|1|0|0|0|0|30|0|74|0|80|21|0|0|0|0|0|0|0|1|0|0|-|-|
184|7|39|2|2|Violent Wind Helm|1|0|1|1|1|0|0|0|0|13|0|36|0|31|0|0|0|0|0|0|0|0|0|1|0|-|-|
185|7|40|2|2|Red Wing Helm|1|0|1|1|1|0|0|0|0|18|0|42|0|26|4|0|0|0|0|0|0|0|0|1|0|Chrono|Semeden|
186|7|41|2|2|Ancient Helm|1|0|1|1|1|0|0|0|0|24|0|54|0|52|16|0|0|0|0|0|0|0|0|1|0|-|-|
187|7|42|2|2|Demonic Helm|1|0|1|1|1|0|0|0|0|32|0|67|0|60|20|0|0|0|0|0|0|0|0|2|0|-|-|
188|7|43|2|2|Storm Blitz Helm|1|0|1|1|1|0|0|0|0|43|0|75|380|56|20|0|0|0|0|0|0|0|0|2|0|-|-|
189|7|44|2|2|Dark Agatha Helm|1|0|1|1|1|0|0|0|0|41|0|95|0|73|26|0|0|0|0|0|0|0|0|2|0|-|-|
190|7|45|2|2|Titan Helm|1|0|1|1|1|0|0|0|0|63|0|86|380|222|32|0|0|0|0|1|0|0|0|0|0|-|-|
